"Crop","Date","Sit_Name","variable","Simulated_sc","Observed","Simulated_ic"
"Auzeville-Pea-SC",2005-09-26,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-09-27,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-09-28,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-09-29,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-09-30,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-01,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-02,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-03,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-04,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-05,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-06,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-07,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-08,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-09,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-10,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-11,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-12,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-13,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-14,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-15,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-16,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-17,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-18,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-19,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-20,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-21,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-22,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-23,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-24,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-25,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-26,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-27,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-28,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-29,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-30,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-10-31,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-01,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-02,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-03,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-04,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-05,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-06,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-07,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-08,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-09,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-10,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-11,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-12,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-13,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-14,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-15,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-16,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-17,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-18,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-19,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-20,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-21,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-22,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-23,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-24,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-25,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-26,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-27,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-28,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-29,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-11-30,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-12-01,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-12-02,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-12-03,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-12-04,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-12-05,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-12-06,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-12-07,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-12-08,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-12-09,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-12-10,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-12-11,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-12-12,"SC_Pea_2005-2006_N0","lai_n",0,NA,0
"Auzeville-Pea-SC",2005-12-13,"SC_Pea_2005-2006_N0","lai_n",0.00029,1e-04,0.00028
"Auzeville-Pea-SC",2005-12-14,"SC_Pea_2005-2006_N0","lai_n",0.00052,NA,0.00052
"Auzeville-Pea-SC",2005-12-15,"SC_Pea_2005-2006_N0","lai_n",0.00145,NA,0.00146
"Auzeville-Pea-SC",2005-12-16,"SC_Pea_2005-2006_N0","lai_n",0.00264,NA,0.00264
"Auzeville-Pea-SC",2005-12-17,"SC_Pea_2005-2006_N0","lai_n",0.00456,NA,0.00456
"Auzeville-Pea-SC",2005-12-18,"SC_Pea_2005-2006_N0","lai_n",0.00699,NA,0.00698
"Auzeville-Pea-SC",2005-12-19,"SC_Pea_2005-2006_N0","lai_n",0.00752,NA,0.00752
"Auzeville-Pea-SC",2005-12-20,"SC_Pea_2005-2006_N0","lai_n",0.00777,NA,0.00778
"Auzeville-Pea-SC",2005-12-21,"SC_Pea_2005-2006_N0","lai_n",0.00789,NA,0.0079
"Auzeville-Pea-SC",2005-12-22,"SC_Pea_2005-2006_N0","lai_n",0.00804,NA,0.00804
"Auzeville-Pea-SC",2005-12-23,"SC_Pea_2005-2006_N0","lai_n",0.00804,NA,0.00804
"Auzeville-Pea-SC",2005-12-24,"SC_Pea_2005-2006_N0","lai_n",0.00804,NA,0.00804
"Auzeville-Pea-SC",2005-12-25,"SC_Pea_2005-2006_N0","lai_n",0.00846,NA,0.00846
"Auzeville-Pea-SC",2005-12-26,"SC_Pea_2005-2006_N0","lai_n",0.00847,NA,0.00848
"Auzeville-Pea-SC",2005-12-27,"SC_Pea_2005-2006_N0","lai_n",0.00873,NA,0.00872
"Auzeville-Pea-SC",2005-12-28,"SC_Pea_2005-2006_N0","lai_n",0.00873,NA,0.00872
"Auzeville-Pea-SC",2005-12-29,"SC_Pea_2005-2006_N0","lai_n",0.00888,NA,0.00888
"Auzeville-Pea-SC",2005-12-30,"SC_Pea_2005-2006_N0","lai_n",0.00888,NA,0.00888
"Auzeville-Pea-SC",2005-12-31,"SC_Pea_2005-2006_N0","lai_n",0.01003,NA,0.01004
"Auzeville-Pea-SC",2006-01-01,"SC_Pea_2005-2006_N0","lai_n",0.01231,NA,0.01232
"Auzeville-Pea-SC",2006-01-02,"SC_Pea_2005-2006_N0","lai_n",0.01449,NA,0.0145
"Auzeville-Pea-SC",2006-01-03,"SC_Pea_2005-2006_N0","lai_n",0.01659,NA,0.01658
"Auzeville-Pea-SC",2006-01-04,"SC_Pea_2005-2006_N0","lai_n",0.01829,NA,0.0183
"Auzeville-Pea-SC",2006-01-05,"SC_Pea_2005-2006_N0","lai_n",0.01969,NA,0.0197
"Auzeville-Pea-SC",2006-01-06,"SC_Pea_2005-2006_N0","lai_n",0.02032,NA,0.02032
"Auzeville-Pea-SC",2006-01-07,"SC_Pea_2005-2006_N0","lai_n",0.02165,NA,0.02164
"Auzeville-Pea-SC",2006-01-08,"SC_Pea_2005-2006_N0","lai_n",0.02407,NA,0.02406
"Auzeville-Pea-SC",2006-01-09,"SC_Pea_2005-2006_N0","lai_n",0.02751,NA,0.0275
"Auzeville-Pea-SC",2006-01-10,"SC_Pea_2005-2006_N0","lai_n",0.03037,NA,0.03036
"Auzeville-Pea-SC",2006-01-11,"SC_Pea_2005-2006_N0","lai_n",0.03305,NA,0.03304
"Auzeville-Pea-SC",2006-01-12,"SC_Pea_2005-2006_N0","lai_n",0.03353,NA,0.03354
"Auzeville-Pea-SC",2006-01-13,"SC_Pea_2005-2006_N0","lai_n",0.03603,NA,0.03604
"Auzeville-Pea-SC",2006-01-14,"SC_Pea_2005-2006_N0","lai_n",0.03834,NA,0.03834
"Auzeville-Pea-SC",2006-01-15,"SC_Pea_2005-2006_N0","lai_n",0.04144,NA,0.04144
"Auzeville-Pea-SC",2006-01-16,"SC_Pea_2005-2006_N0","lai_n",0.0432,NA,0.0432
"Auzeville-Pea-SC",2006-01-17,"SC_Pea_2005-2006_N0","lai_n",0.04543,NA,0.04542
"Auzeville-Pea-SC",2006-01-18,"SC_Pea_2005-2006_N0","lai_n",0.04827,NA,0.04826
"Auzeville-Pea-SC",2006-01-19,"SC_Pea_2005-2006_N0","lai_n",0.05229,NA,0.05228
"Auzeville-Pea-SC",2006-01-20,"SC_Pea_2005-2006_N0","lai_n",0.05695,NA,0.05694
"Auzeville-Pea-SC",2006-01-21,"SC_Pea_2005-2006_N0","lai_n",0.05989,NA,0.05988
"Auzeville-Pea-SC",2006-01-22,"SC_Pea_2005-2006_N0","lai_n",0.06441,NA,0.06442
"Auzeville-Pea-SC",2006-01-23,"SC_Pea_2005-2006_N0","lai_n",0.06713,NA,0.06712
"Auzeville-Pea-SC",2006-01-24,"SC_Pea_2005-2006_N0","lai_n",0.06873,NA,0.06872
"Auzeville-Pea-SC",2006-01-25,"SC_Pea_2005-2006_N0","lai_n",0.07135,NA,0.07136
"Auzeville-Pea-SC",2006-01-26,"SC_Pea_2005-2006_N0","lai_n",0.07555,NA,0.07554
"Auzeville-Pea-SC",2006-01-27,"SC_Pea_2005-2006_N0","lai_n",0.07555,NA,0.07554
"Auzeville-Pea-SC",2006-01-28,"SC_Pea_2005-2006_N0","lai_n",0.07733,NA,0.07734
"Auzeville-Pea-SC",2006-01-29,"SC_Pea_2005-2006_N0","lai_n",0.07733,NA,0.07734
"Auzeville-Pea-SC",2006-01-30,"SC_Pea_2005-2006_N0","lai_n",0.07733,NA,0.07734
"Auzeville-Pea-SC",2006-01-31,"SC_Pea_2005-2006_N0","lai_n",0.07881,NA,0.07882
"Auzeville-Pea-SC",2006-02-01,"SC_Pea_2005-2006_N0","lai_n",0.08144,NA,0.08144
"Auzeville-Pea-SC",2006-02-02,"SC_Pea_2005-2006_N0","lai_n",0.08579,NA,0.0858
"Auzeville-Pea-SC",2006-02-03,"SC_Pea_2005-2006_N0","lai_n",0.09038,NA,0.09038
"Auzeville-Pea-SC",2006-02-04,"SC_Pea_2005-2006_N0","lai_n",0.09112,NA,0.09112
"Auzeville-Pea-SC",2006-02-05,"SC_Pea_2005-2006_N0","lai_n",0.09206,NA,0.09206
"Auzeville-Pea-SC",2006-02-06,"SC_Pea_2005-2006_N0","lai_n",0.09274,NA,0.09274
"Auzeville-Pea-SC",2006-02-07,"SC_Pea_2005-2006_N0","lai_n",0.09404,NA,0.09404
"Auzeville-Pea-SC",2006-02-08,"SC_Pea_2005-2006_N0","lai_n",0.09642,NA,0.09642
"Auzeville-Pea-SC",2006-02-09,"SC_Pea_2005-2006_N0","lai_n",0.09719,NA,0.09718
"Auzeville-Pea-SC",2006-02-10,"SC_Pea_2005-2006_N0","lai_n",0.10114,NA,0.10114
"Auzeville-Pea-SC",2006-02-11,"SC_Pea_2005-2006_N0","lai_n",0.10399,NA,0.10398
"Auzeville-Pea-SC",2006-02-12,"SC_Pea_2005-2006_N0","lai_n",0.10556,NA,0.10556
"Auzeville-Pea-SC",2006-02-13,"SC_Pea_2005-2006_N0","lai_n",0.10735,NA,0.10734
"Auzeville-Pea-SC",2006-02-14,"SC_Pea_2005-2006_N0","lai_n",0.11296,NA,0.11296
"Auzeville-Pea-SC",2006-02-15,"SC_Pea_2005-2006_N0","lai_n",0.11733,NA,0.11734
"Auzeville-Pea-SC",2006-02-16,"SC_Pea_2005-2006_N0","lai_n",0.12279,NA,0.1228
"Auzeville-Pea-SC",2006-02-17,"SC_Pea_2005-2006_N0","lai_n",0.13239,NA,0.1324
"Auzeville-Pea-SC",2006-02-18,"SC_Pea_2005-2006_N0","lai_n",0.14261,NA,0.14262
"Auzeville-Pea-SC",2006-02-19,"SC_Pea_2005-2006_N0","lai_n",0.15272,NA,0.15272
"Auzeville-Pea-SC",2006-02-20,"SC_Pea_2005-2006_N0","lai_n",0.16035,NA,0.16036
"Auzeville-Pea-SC",2006-02-21,"SC_Pea_2005-2006_N0","lai_n",0.16805,NA,0.16806
"Auzeville-Pea-SC",2006-02-22,"SC_Pea_2005-2006_N0","lai_n",0.17411,NA,0.17412
"Auzeville-Pea-SC",2006-02-23,"SC_Pea_2005-2006_N0","lai_n",0.17822,NA,0.17822
"Auzeville-Pea-SC",2006-02-24,"SC_Pea_2005-2006_N0","lai_n",0.18332,NA,0.18332
"Auzeville-Pea-SC",2006-02-25,"SC_Pea_2005-2006_N0","lai_n",0.18822,NA,0.18822
"Auzeville-Pea-SC",2006-02-26,"SC_Pea_2005-2006_N0","lai_n",0.19207,NA,0.19162
"Auzeville-Pea-SC",2006-02-27,"SC_Pea_2005-2006_N0","lai_n",0.19823,NA,0.19776
"Auzeville-Pea-SC",2006-02-28,"SC_Pea_2005-2006_N0","lai_n",0.2003,NA,0.19982
"Auzeville-Pea-SC",2006-03-01,"SC_Pea_2005-2006_N0","lai_n",0.20175,NA,0.20127
"Auzeville-Pea-SC",2006-03-02,"SC_Pea_2005-2006_N0","lai_n",0.20698,NA,0.20648
"Auzeville-Pea-SC",2006-03-03,"SC_Pea_2005-2006_N0","lai_n",0.21263,NA,0.21206
"Auzeville-Pea-SC",2006-03-04,"SC_Pea_2005-2006_N0","lai_n",0.22492,NA,0.2243
"Auzeville-Pea-SC",2006-03-05,"SC_Pea_2005-2006_N0","lai_n",0.23821,NA,0.23756
"Auzeville-Pea-SC",2006-03-06,"SC_Pea_2005-2006_N0","lai_n",0.24188,NA,0.24122
"Auzeville-Pea-SC",2006-03-07,"SC_Pea_2005-2006_N0","lai_n",0.24985,NA,0.24916
"Auzeville-Pea-SC",2006-03-08,"SC_Pea_2005-2006_N0","lai_n",0.25971,NA,0.259
"Auzeville-Pea-SC",2006-03-09,"SC_Pea_2005-2006_N0","lai_n",0.27541,NA,0.27464
"Auzeville-Pea-SC",2006-03-10,"SC_Pea_2005-2006_N0","lai_n",0.29484,NA,0.29402
"Auzeville-Pea-SC",2006-03-11,"SC_Pea_2005-2006_N0","lai_n",0.30768,NA,0.30682
"Auzeville-Pea-SC",2006-03-12,"SC_Pea_2005-2006_N0","lai_n",0.32115,NA,0.32026
"Auzeville-Pea-SC",2006-03-13,"SC_Pea_2005-2006_N0","lai_n",0.33552,NA,0.33459
"Auzeville-Pea-SC",2006-03-14,"SC_Pea_2005-2006_N0","lai_n",0.34537,NA,0.34379
"Auzeville-Pea-SC",2006-03-15,"SC_Pea_2005-2006_N0","lai_n",0.36065,NA,0.3589
"Auzeville-Pea-SC",2006-03-16,"SC_Pea_2005-2006_N0","lai_n",0.38026,NA,0.3785
"Auzeville-Pea-SC",2006-03-17,"SC_Pea_2005-2006_N0","lai_n",0.40062,NA,0.39901
"Auzeville-Pea-SC",2006-03-18,"SC_Pea_2005-2006_N0","lai_n",0.42354,NA,0.42234
"Auzeville-Pea-SC",2006-03-19,"SC_Pea_2005-2006_N0","lai_n",0.4496,NA,0.44842
"Auzeville-Pea-SC",2006-03-20,"SC_Pea_2005-2006_N0","lai_n",0.48442,NA,0.48341
"Auzeville-Pea-SC",2006-03-21,"SC_Pea_2005-2006_N0","lai_n",0.53092,NA,0.53009
"Auzeville-Pea-SC",2006-03-22,"SC_Pea_2005-2006_N0","lai_n",0.57975,NA,0.57738
"Auzeville-Pea-SC",2006-03-23,"SC_Pea_2005-2006_N0","lai_n",0.61998,NA,0.61746
"Auzeville-Pea-SC",2006-03-24,"SC_Pea_2005-2006_N0","lai_n",0.65734,NA,0.65243
"Auzeville-Pea-SC",2006-03-25,"SC_Pea_2005-2006_N0","lai_n",0.71162,NA,0.70666
"Auzeville-Pea-SC",2006-03-26,"SC_Pea_2005-2006_N0","lai_n",0.78142,NA,0.77672
"Auzeville-Pea-SC",2006-03-27,"SC_Pea_2005-2006_N0","lai_n",0.84387,NA,0.8387
"Auzeville-Pea-SC",2006-03-28,"SC_Pea_2005-2006_N0","lai_n",0.91382,NA,0.90834
"Auzeville-Pea-SC",2006-03-29,"SC_Pea_2005-2006_N0","lai_n",0.96588,0.88,0.9604
"Auzeville-Pea-SC",2006-03-30,"SC_Pea_2005-2006_N0","lai_n",1.02841,NA,1.0235
"Auzeville-Pea-SC",2006-03-31,"SC_Pea_2005-2006_N0","lai_n",1.10435,NA,1.09609
"Auzeville-Pea-SC",2006-04-01,"SC_Pea_2005-2006_N0","lai_n",1.19039,NA,1.18672
"Auzeville-Pea-SC",2006-04-02,"SC_Pea_2005-2006_N0","lai_n",1.25809,NA,1.25593
"Auzeville-Pea-SC",2006-04-03,"SC_Pea_2005-2006_N0","lai_n",1.33143,NA,1.32645
"Auzeville-Pea-SC",2006-04-04,"SC_Pea_2005-2006_N0","lai_n",1.40194,NA,1.39634
"Auzeville-Pea-SC",2006-04-05,"SC_Pea_2005-2006_N0","lai_n",1.47262,NA,1.46481
"Auzeville-Pea-SC",2006-04-06,"SC_Pea_2005-2006_N0","lai_n",1.55734,NA,1.54904
"Auzeville-Pea-SC",2006-04-07,"SC_Pea_2005-2006_N0","lai_n",1.62283,NA,1.61333
"Auzeville-Pea-SC",2006-04-08,"SC_Pea_2005-2006_N0","lai_n",1.69195,NA,1.68228
"Auzeville-Pea-SC",2006-04-09,"SC_Pea_2005-2006_N0","lai_n",1.77345,NA,1.76108
"Auzeville-Pea-SC",2006-04-10,"SC_Pea_2005-2006_N0","lai_n",1.86613,NA,1.85404
"Auzeville-Pea-SC",2006-04-11,"SC_Pea_2005-2006_N0","lai_n",1.92638,NA,1.91335
"Auzeville-Pea-SC",2006-04-12,"SC_Pea_2005-2006_N0","lai_n",1.98282,NA,1.9679
"Auzeville-Pea-SC",2006-04-13,"SC_Pea_2005-2006_N0","lai_n",2.04201,NA,2.02692
"Auzeville-Pea-SC",2006-04-14,"SC_Pea_2005-2006_N0","lai_n",2.12118,NA,2.10331
"Auzeville-Pea-SC",2006-04-15,"SC_Pea_2005-2006_N0","lai_n",2.20994,NA,2.1918
"Auzeville-Pea-SC",2006-04-16,"SC_Pea_2005-2006_N0","lai_n",2.32051,NA,2.30079
"Auzeville-Pea-SC",2006-04-17,"SC_Pea_2005-2006_N0","lai_n",2.41446,NA,2.39234
"Auzeville-Pea-SC",2006-04-18,"SC_Pea_2005-2006_N0","lai_n",2.50468,NA,2.47562
"Auzeville-Pea-SC",2006-04-19,"SC_Pea_2005-2006_N0","lai_n",2.58066,NA,2.55616
"Auzeville-Pea-SC",2006-04-20,"SC_Pea_2005-2006_N0","lai_n",2.65618,NA,2.62886
"Auzeville-Pea-SC",2006-04-21,"SC_Pea_2005-2006_N0","lai_n",2.76679,NA,2.72986
"Auzeville-Pea-SC",2006-04-22,"SC_Pea_2005-2006_N0","lai_n",2.88142,NA,2.83994
"Auzeville-Pea-SC",2006-04-23,"SC_Pea_2005-2006_N0","lai_n",3.02034,NA,2.96859
"Auzeville-Pea-SC",2006-04-24,"SC_Pea_2005-2006_N0","lai_n",3.13842,NA,3.08549
"Auzeville-Pea-SC",2006-04-25,"SC_Pea_2005-2006_N0","lai_n",3.26314,NA,3.2056
"Auzeville-Pea-SC",2006-04-26,"SC_Pea_2005-2006_N0","lai_n",3.37687,3.61333333333333,3.31072
"Auzeville-Pea-SC",2006-04-27,"SC_Pea_2005-2006_N0","lai_n",3.50291,NA,3.43291
"Auzeville-Pea-SC",2006-04-28,"SC_Pea_2005-2006_N0","lai_n",3.59837,NA,3.51011
"Auzeville-Pea-SC",2006-04-29,"SC_Pea_2005-2006_N0","lai_n",3.70969,NA,3.60996
"Auzeville-Pea-SC",2006-04-30,"SC_Pea_2005-2006_N0","lai_n",3.80631,NA,3.70459
"Auzeville-Pea-SC",2006-05-01,"SC_Pea_2005-2006_N0","lai_n",3.868,NA,3.76656
"Auzeville-Pea-SC",2006-05-02,"SC_Pea_2005-2006_N0","lai_n",3.97034,NA,3.86064
"Auzeville-Pea-SC",2006-05-03,"SC_Pea_2005-2006_N0","lai_n",3.94224,NA,3.83338
"Auzeville-Pea-SC",2006-05-04,"SC_Pea_2005-2006_N0","lai_n",3.93224,NA,3.81728
"Auzeville-Pea-SC",2006-05-05,"SC_Pea_2005-2006_N0","lai_n",3.89619,NA,3.79178
"Auzeville-Pea-SC",2006-05-06,"SC_Pea_2005-2006_N0","lai_n",3.84845,NA,3.74588
"Auzeville-Pea-SC",2006-05-07,"SC_Pea_2005-2006_N0","lai_n",3.81859,NA,3.71823
"Auzeville-Pea-SC",2006-05-08,"SC_Pea_2005-2006_N0","lai_n",3.73524,NA,3.64326
"Auzeville-Pea-SC",2006-05-09,"SC_Pea_2005-2006_N0","lai_n",3.64244,NA,3.54969
"Auzeville-Pea-SC",2006-05-10,"SC_Pea_2005-2006_N0","lai_n",3.59877,NA,3.48504
"Auzeville-Pea-SC",2006-05-11,"SC_Pea_2005-2006_N0","lai_n",3.47152,NA,3.39839
"Auzeville-Pea-SC",2006-05-12,"SC_Pea_2005-2006_N0","lai_n",3.33122,NA,3.29636
"Auzeville-Pea-SC",2006-05-13,"SC_Pea_2005-2006_N0","lai_n",3.27518,NA,3.16756
"Auzeville-Pea-SC",2006-05-14,"SC_Pea_2005-2006_N0","lai_n",3.12985,NA,3.10164
"Auzeville-Pea-SC",2006-05-15,"SC_Pea_2005-2006_N0","lai_n",3.03592,3.37333333333333,2.94557
"Auzeville-Pea-SC",2006-05-16,"SC_Pea_2005-2006_N0","lai_n",2.96098,NA,2.87109
"Auzeville-Pea-SC",2006-05-17,"SC_Pea_2005-2006_N0","lai_n",2.80871,NA,2.74064
"Auzeville-Pea-SC",2006-05-18,"SC_Pea_2005-2006_N0","lai_n",2.73803,NA,2.62893
"Auzeville-Pea-SC",2006-05-19,"SC_Pea_2005-2006_N0","lai_n",2.58603,NA,2.55378
"Auzeville-Pea-SC",2006-05-20,"SC_Pea_2005-2006_N0","lai_n",2.51281,NA,2.44881
"Auzeville-Pea-SC",2006-05-21,"SC_Pea_2005-2006_N0","lai_n",2.42695,NA,2.31549
"Auzeville-Pea-SC",2006-05-22,"SC_Pea_2005-2006_N0","lai_n",2.26775,NA,2.23693
"Auzeville-Pea-SC",2006-05-23,"SC_Pea_2005-2006_N0","lai_n",2.20933,NA,2.14951
"Auzeville-Pea-SC",2006-05-24,"SC_Pea_2005-2006_N0","lai_n",2.06388,NA,2.08845
"Auzeville-Pea-SC",2006-05-25,"SC_Pea_2005-2006_N0","lai_n",1.97069,NA,1.96098
"Auzeville-Pea-SC",2006-05-26,"SC_Pea_2005-2006_N0","lai_n",1.85834,NA,1.8598
"Auzeville-Pea-SC",2006-05-27,"SC_Pea_2005-2006_N0","lai_n",1.65872,NA,1.75821
"Auzeville-Pea-SC",2006-05-28,"SC_Pea_2005-2006_N0","lai_n",1.56293,NA,1.61694
"Auzeville-Pea-SC",2006-05-29,"SC_Pea_2005-2006_N0","lai_n",1.46967,NA,1.56906
"Auzeville-Pea-SC",2006-05-30,"SC_Pea_2005-2006_N0","lai_n",1.22656,NA,1.46798
"Auzeville-Pea-SC",2006-05-31,"SC_Pea_2005-2006_N0","lai_n",1.08254,NA,1.22686
"Auzeville-Pea-SC",2006-06-01,"SC_Pea_2005-2006_N0","lai_n",0.95571,NA,1.22672
"Auzeville-Pea-SC",2006-06-02,"SC_Pea_2005-2006_N0","lai_n",0.70521,NA,1.10568
"Auzeville-Pea-SC",2006-06-03,"SC_Pea_2005-2006_N0","lai_n",0.56397,NA,0.92002
"Auzeville-Pea-SC",2006-06-04,"SC_Pea_2005-2006_N0","lai_n",0.44213,NA,0.80068
"Auzeville-Pea-SC",2006-06-05,"SC_Pea_2005-2006_N0","lai_n",0.21242,NA,0.63269
"Auzeville-Pea-SC",2006-06-06,"SC_Pea_2005-2006_N0","lai_n",0.11519,NA,0.46949
"Auzeville-Pea-SC",2006-06-07,"SC_Pea_2005-2006_N0","lai_n",0,0,0.36845
"Auzeville-Pea-SC",2006-06-08,"SC_Pea_2005-2006_N0","lai_n",0,NA,0.21184
"Auzeville-Pea-SC",2006-06-09,"SC_Pea_2005-2006_N0","lai_n",0,NA,0.21184
